Commodity,Unit,Location,Spot Price(Rs.),Up/Down,Date,Time
GOLD,10 GRMS,AHMEDABAD,11404,-,30 Apr 2008,17:07
GOLD,10 GRMS,AHMEDABAD,11459,-,30 Apr 2008,13:08
GOLD,10 GRMS,AHMEDABAD,11604,+,29 Apr 2008,17:02
GOLD,10 GRMS,AHMEDABAD,11581,-,29 Apr 2008,13:02
GOLD,10 GRMS,AHMEDABAD,11603,+,28 Apr 2008,17:09
GOLD,10 GRMS,AHMEDABAD,11594,+,28 Apr 2008,13:03
GOLD,10 GRMS,AHMEDABAD,11546,+,26 Apr 2008,13:16
GOLD,10 GRMS,AHMEDABAD,11512,-,25 Apr 2008,16:48
GOLD,10 GRMS,AHMEDABAD,11531,-,25 Apr 2008,13:08
GOLD,10 GRMS,AHMEDABAD,11706,-,24 Apr 2008,16:59
GOLD,10 GRMS,AHMEDABAD,11739,-,24 Apr 2008,13:00
GOLD,10 GRMS,AHMEDABAD,11870,-,23 Apr 2008,16:48
GOLD,10 GRMS,AHMEDABAD,11884,+,23 Apr 2008,12:40
GOLD,10 GRMS,AHMEDABAD,11819,-,22 Apr 2008,12:50
GOLD,10 GRMS,AHMEDABAD,11902,+,21 Apr 2008,16:46
GOLD,10 GRMS,AHMEDABAD,11866,-,21 Apr 2008,13:10
GOLD,10 GRMS,AHMEDABAD,11876,-,19 Apr 2008,12:50
GOLD,10 GRMS,AHMEDABAD,12255,+,17 Apr 2008,17:12
GOLD,10 GRMS,AHMEDABAD,12211,+,17 Apr 2008,12:54
GOLD,10 GRMS,AHMEDABAD,12120,+,16 Apr 2008,16:48
GOLD,10 GRMS,AHMEDABAD,12007,-,16 Apr 2008,12:49
GOLD,10 GRMS,AHMEDABAD,12078,+,15 Apr 2008,16:47
GOLD,10 GRMS,AHMEDABAD,12057,+,15 Apr 2008,13:06
GOLD,10 GRMS,AHMEDABAD,11973,+,12 Apr 2008,12:40
GOLD,10 GRMS,AHMEDABAD,11958,+,11 Apr 2008,16:50
GOLD,10 GRMS,AHMEDABAD,11938,-,11 Apr 2008,13:00
GOLD,10 GRMS,AHMEDABAD,12105,+,10 Apr 2008,16:47
GOLD,10 GRMS,AHMEDABAD,11719,-,09 Apr 2008,16:50
GOLD,10 GRMS,AHMEDABAD,11804,-,09 Apr 2008,12:40
GOLD,10 GRMS,AHMEDABAD,11925,+,08 Apr 2008,16:47
GOLD,10 GRMS,AHMEDABAD,11918,+,08 Apr 2008,12:57
GOLD,10 GRMS,AHMEDABAD,11869,+,07 Apr 2008,17:55
GOLD,10 GRMS,AHMEDABAD,11809,+,07 Apr 2008,12:55
GOLD,10 GRMS,AHMEDABAD,11804,+,05 Apr 2008,13:07
GOLD,10 GRMS,AHMEDABAD,11718,+,04 Apr 2008,16:58
GOLD,10 GRMS,AHMEDABAD,11683,+,04 Apr 2008,12:49
GOLD,10 GRMS,AHMEDABAD,11619,-,03 Apr 2008,16:52
GOLD,10 GRMS,AHMEDABAD,11670,+,03 Apr 2008,12:54
GOLD,10 GRMS,AHMEDABAD,11543,+,02 Apr 2008,16:54
GOLD,10 GRMS,AHMEDABAD,11499,-,02 Apr 2008,12:54
GOLD,10 GRMS,AHMEDABAD,11656,-,01 Apr 2008,16:55
GOLD,10 GRMS,AHMEDABAD,11831,-,01 Apr 2008,12:57
GOLD,10 GRMS,AHMEDABAD,12110,+,31 Mar 2008,17:15
GOLD,10 GRMS,AHMEDABAD,12087,+,31 Mar 2008,13:04
GOLD,10 GRMS,AHMEDABAD,12008,-,29 Mar 2008,13:06
GOLD,10 GRMS,AHMEDABAD,12220,-,28 Mar 2008,17:02
GOLD,10 GRMS,AHMEDABAD,12244,-,28 Mar 2008,13:01
GOLD,10 GRMS,AHMEDABAD,12319,-,27 Mar 2008,16:55
GOLD,10 GRMS,AHMEDABAD,12352,+,27 Mar 2008,12:59
GOLD,10 GRMS,AHMEDABAD,12287,+,26 Mar 2008,16:47
GOLD,10 GRMS,AHMEDABAD,12199,+,26 Mar 2008,12:54
GOLD,10 GRMS,AHMEDABAD,12127,+,25 Mar 2008,17:01
GOLD,10 GRMS,AHMEDABAD,12007,+,25 Mar 2008,12:57
GOLD,10 GRMS,AHMEDABAD,11995,+,24 Mar 2008,17:04
GOLD,10 GRMS,AHMEDABAD,11936,-,24 Mar 2008,13:14
GOLD,10 GRMS,AHMEDABAD,12086,-,20 Mar 2008,20:15
GOLD,10 GRMS,AHMEDABAD,12278,-,20 Mar 2008,12:55
GOLD,10 GRMS,AHMEDABAD,12939,-,19 Mar 2008,17:25
GOLD,10 GRMS,AHMEDABAD,12951,-,19 Mar 2008,12:56
GOLD,10 GRMS,AHMEDABAD,13186,+,18 Mar 2008,17:03
GOLD,10 GRMS,AHMEDABAD,13116,-,18 Mar 2008,13:19
GOLD,10 GRMS,AHMEDABAD,13434,-,17 Mar 2008,17:14
GOLD,10 GRMS,AHMEDABAD,13466,+,17 Mar 2008,13:16
GOLD,10 GRMS,AHMEDABAD,13053,+,15 Mar 2008,13:00
GOLD,10 GRMS,AHMEDABAD,12973,-,14 Mar 2008,17:07
GOLD,10 GRMS,AHMEDABAD,12982,+,14 Mar 2008,13:20
GOLD,10 GRMS,AHMEDABAD,12866,+,13 Mar 2008,12:56
GOLD,10 GRMS,AHMEDABAD,12698,-,12 Mar 2008,16:54
GOLD,10 GRMS,AHMEDABAD,12704,-,12 Mar 2008,12:57
GOLD,10 GRMS,AHMEDABAD,12829,+,11 Mar 2008,17:08
GOLD,10 GRMS,AHMEDABAD,12690,-,11 Mar 2008,13:18
GOLD,10 GRMS,AHMEDABAD,12714,-,10 Mar 2008,16:50
GOLD,10 GRMS,AHMEDABAD,12808,+,10 Mar 2008,12:49
GOLD,10 GRMS,AHMEDABAD,12741,-,08 Mar 2008,12:50
GOLD,10 GRMS,AHMEDABAD,12805,-,07 Mar 2008,17:08
GOLD,10 GRMS,AHMEDABAD,12846,+,07 Mar 2008,12:40
GOLD,10 GRMS,AHMEDABAD,12839,+,06 Mar 2008,17:05
GOLD,10 GRMS,AHMEDABAD,12825,+,06 Mar 2008,12:40
GOLD,10 GRMS,AHMEDABAD,12513,-,05 Mar 2008,17:15
GOLD,10 GRMS,AHMEDABAD,12532,-,05 Mar 2008,12:45
GOLD,10 GRMS,AHMEDABAD,12757,+,04 Mar 2008,17:18
GOLD,10 GRMS,AHMEDABAD,12736,+,04 Mar 2008,12:36
GOLD,10 GRMS,AHMEDABAD,12709,-,03 Mar 2008,17:09
GOLD,10 GRMS,AHMEDABAD,12738,+,03 Mar 2008,12:50
GOLD,10 GRMS,AHMEDABAD,12500,+,01 Mar 2008,13:03
GOLD,10 GRMS,AHMEDABAD,12458,-,29 Feb 2008,18:14
GOLD,10 GRMS,AHMEDABAD,12460,+,29 Feb 2008,13:24
GOLD,10 GRMS,AHMEDABAD,12302,+,28 Feb 2008,16:58
GOLD,10 GRMS,AHMEDABAD,12297,-,28 Feb 2008,13:00
GOLD,10 GRMS,AHMEDABAD,12298,+,27 Feb 2008,16:55
GOLD,10 GRMS,AHMEDABAD,12264,+,27 Feb 2008,13:02
GOLD,10 GRMS,AHMEDABAD,12044,+,26 Feb 2008,17:15
GOLD,10 GRMS,AHMEDABAD,12027,-,26 Feb 2008,12:58
GOLD,10 GRMS,AHMEDABAD,12224,-,25 Feb 2008,16:37
GOLD,10 GRMS,AHMEDABAD,12248,+,25 Feb 2008,13:20
GOLD,10 GRMS,AHMEDABAD,12196,+,23 Feb 2008,12:46
GOLD,10 GRMS,AHMEDABAD,12177,-,22 Feb 2008,16:57
GOLD,10 GRMS,AHMEDABAD,12186,-,22 Feb 2008,12:53
GOLD,10 GRMS,AHMEDABAD,12217,+,21 Feb 2008,16:50
GOLD,10 GRMS,AHMEDABAD,12215,+,21 Feb 2008,12:50
GOLD,10 GRMS,AHMEDABAD,12000,+,20 Feb 2008,16:48
GOLD,10 GRMS,AHMEDABAD,11995,+,20 Feb 2008,12:45
GOLD,10 GRMS,AHMEDABAD,11815,+,19 Feb 2008,17:00
GOLD,10 GRMS,AHMEDABAD,11722,+,19 Feb 2008,12:49
GOLD,10 GRMS,AHMEDABAD,11632,+,18 Feb 2008,16:42
GOLD,10 GRMS,AHMEDABAD,11630,+,18 Feb 2008,12:52
GOLD,10 GRMS,AHMEDABAD,11586,-,16 Feb 2008,12:45
GOLD,10 GRMS,AHMEDABAD,11664,-,15 Feb 2008,17:22
GOLD,10 GRMS,AHMEDABAD,11670,+,15 Feb 2008,13:28
GOLD,10 GRMS,AHMEDABAD,11654,-,14 Feb 2008,16:48
GOLD,10 GRMS,AHMEDABAD,11689,+,14 Feb 2008,13:06
GOLD,10 GRMS,AHMEDABAD,11608,+,13 Feb 2008,16:48
GOLD,10 GRMS,AHMEDABAD,11569,-,13 Feb 2008,12:57
GOLD,10 GRMS,AHMEDABAD,11803,-,12 Feb 2008,17:35
GOLD,10 GRMS,AHMEDABAD,11804,-,12 Feb 2008,12:58
GOLD,10 GRMS,AHMEDABAD,11841,+,11 Feb 2008,16:57
GOLD,10 GRMS,AHMEDABAD,11833,+,11 Feb 2008,12:54
GOLD,10 GRMS,AHMEDABAD,11804,+,09 Feb 2008,13:02
GOLD,10 GRMS,AHMEDABAD,11712,+,08 Feb 2008,17:02
GOLD,10 GRMS,AHMEDABAD,11634,+,08 Feb 2008,13:00
GOLD,10 GRMS,AHMEDABAD,11612,+,07 Feb 2008,16:58
GOLD,10 GRMS,AHMEDABAD,11549,+,07 Feb 2008,12:57
GOLD,10 GRMS,AHMEDABAD,11439,+,06 Feb 2008,16:42
GOLD,10 GRMS,AHMEDABAD,11404,-,06 Feb 2008,13:06
GOLD,10 GRMS,AHMEDABAD,11407,-,05 Feb 2008,17:18
GOLD,10 GRMS,AHMEDABAD,11522,+,05 Feb 2008,13:06
GOLD,10 GRMS,AHMEDABAD,11488,-,04 Feb 2008,17:09
GOLD,10 GRMS,AHMEDABAD,11591,+,04 Feb 2008,12:53
GOLD,10 GRMS,AHMEDABAD,11554,-,02 Feb 2008,13:02
GOLD,10 GRMS,AHMEDABAD,11861,+,01 Feb 2008,16:47
GOLD,10 GRMS,AHMEDABAD,11760,+,01 Feb 2008,13:00
GOLD,10 GRMS,AHMEDABAD,11751,-,31 Jan 2008,17:09
GOLD,10 GRMS,AHMEDABAD,11760,-,31 Jan 2008,13:10
GOLD,10 GRMS,AHMEDABAD,11769,+,30 Jan 2008,17:04
GOLD,10 GRMS,AHMEDABAD,11754,-,30 Jan 2008,13:00
GOLD,10 GRMS,AHMEDABAD,11835,+,29 Jan 2008,17:37
GOLD,10 GRMS,AHMEDABAD,11771,+,29 Jan 2008,13:03
GOLD,10 GRMS,AHMEDABAD,11676,=,28 Jan 2008,16:52
GOLD,10 GRMS,AHMEDABAD,11676,-,28 Jan 2008,13:01
GOLD,10 GRMS,AHMEDABAD,11709,+,25 Jan 2008,16:50
GOLD,10 GRMS,AHMEDABAD,11624,+,25 Jan 2008,12:48
GOLD,10 GRMS,AHMEDABAD,11397,+,24 Jan 2008,16:58
GOLD,10 GRMS,AHMEDABAD,11374,+,24 Jan 2008,12:49
GOLD,10 GRMS,AHMEDABAD,11341,-,23 Jan 2008,16:39
GOLD,10 GRMS,AHMEDABAD,11354,+,23 Jan 2008,12:59
GOLD,10 GRMS,AHMEDABAD,11073,+,22 Jan 2008,23:18
GOLD,10 GRMS,AHMEDABAD,10961,-,22 Jan 2008,13:17
GOLD,10 GRMS,AHMEDABAD,11135,-,21 Jan 2008,16:58
GOLD,10 GRMS,AHMEDABAD,11227,-,21 Jan 2008,12:59
GOLD,10 GRMS,AHMEDABAD,11238,+,19 Jan 2008,13:06
GOLD,10 GRMS,AHMEDABAD,11120,-,18 Jan 2008,16:57
GOLD,10 GRMS,AHMEDABAD,11150,-,18 Jan 2008,12:56
GOLD,10 GRMS,AHMEDABAD,11242,+,17 Jan 2008,17:07
GOLD,10 GRMS,AHMEDABAD,11240,+,17 Jan 2008,12:45
GOLD,10 GRMS,AHMEDABAD,11223,-,16 Jan 2008,16:52
GOLD,10 GRMS,AHMEDABAD,11268,-,16 Jan 2008,13:11
GOLD,10 GRMS,AHMEDABAD,11469,-,15 Jan 2008,16:50
GOLD,10 GRMS,AHMEDABAD,11532,+,15 Jan 2008,13:08
GOLD,10 GRMS,AHMEDABAD,11352,=,14 Jan 2008,13:09
GOLD,10 GRMS,AHMEDABAD,11352,+,12 Jan 2008,12:57
GOLD,10 GRMS,AHMEDABAD,11296,-,11 Jan 2008,16:55
GOLD,10 GRMS,AHMEDABAD,11307,+,11 Jan 2008,13:03
GOLD,10 GRMS,AHMEDABAD,11097,-,10 Jan 2008,16:56
GOLD,10 GRMS,AHMEDABAD,11132,-,10 Jan 2008,12:57
GOLD,10 GRMS,AHMEDABAD,11225,-,09 Jan 2008,16:53
GOLD,10 GRMS,AHMEDABAD,11252,+,09 Jan 2008,12:54
GOLD,10 GRMS,AHMEDABAD,11071,+,08 Jan 2008,16:59
GOLD,10 GRMS,AHMEDABAD,10950,+,08 Jan 2008,12:55
GOLD,10 GRMS,AHMEDABAD,10906,+,07 Jan 2008,17:03
GOLD,10 GRMS,AHMEDABAD,10874,-,07 Jan 2008,12:55
GOLD,10 GRMS,AHMEDABAD,10955,+,05 Jan 2008,14:00
GOLD,10 GRMS,AHMEDABAD,10921,-,04 Jan 2008,17:02
GOLD,10 GRMS,AHMEDABAD,10984,-,04 Jan 2008,12:50
GOLD,10 GRMS,AHMEDABAD,11009,+,03 Jan 2008,16:56
GOLD,10 GRMS,AHMEDABAD,10914,+,03 Jan 2008,13:02
GOLD,10 GRMS,AHMEDABAD,10592,+,28 Dec 2007,17:09
GOLD,10 GRMS,AHMEDABAD,10519,+,28 Dec 2007,12:59
GOLD,10 GRMS,AHMEDABAD,10489,-,27 Dec 2007,16:43
GOLD,10 GRMS,AHMEDABAD,10498,+,27 Dec 2007,12:49
GOLD,10 GRMS,AHMEDABAD,10387,=,26 Dec 2007,22:15
GOLD,10 GRMS,AHMEDABAD,10378,+,26 Dec 2007,12:50
GOLD,10 GRMS,AHMEDABAD,10371,+,24 Dec 2007,17:15
GOLD,10 GRMS,AHMEDABAD,10336,-,24 Dec 2007,12:52
GOLD,10 GRMS,AHMEDABAD,10398,+,22 Dec 2007,12:52
GOLD,10 GRMS,AHMEDABAD,10271,+,21 Dec 2007,16:53
GOLD,10 GRMS,AHMEDABAD,10255,+,21 Dec 2007,13:02
GOLD,10 GRMS,AHMEDABAD,10232,-,20 Dec 2007,17:03
GOLD,10 GRMS,AHMEDABAD,10239,-,20 Dec 2007,12:59
GOLD,10 GRMS,AHMEDABAD,10265,+,19 Dec 2007,17:02
GOLD,10 GRMS,AHMEDABAD,10226,+,19 Dec 2007,12:48
GOLD,10 GRMS,AHMEDABAD,10218,+,18 Dec 2007,16:59
GOLD,10 GRMS,AHMEDABAD,10162,+,18 Dec 2007,12:54
GOLD,10 GRMS,AHMEDABAD,10108,-,17 Dec 2007,17:02
GOLD,10 GRMS,AHMEDABAD,10112,-,17 Dec 2007,12:39
GOLD,10 GRMS,AHMEDABAD,10175,+,15 Dec 2007,12:59
GOLD,10 GRMS,AHMEDABAD,10139,-,14 Dec 2007,17:09
GOLD,10 GRMS,AHMEDABAD,10211,-,14 Dec 2007,13:12
GOLD,10 GRMS,AHMEDABAD,10317,+,13 Dec 2007,12:58
GOLD,10 GRMS,AHMEDABAD,10270,+,12 Dec 2007,13:10
GOLD,10 GRMS,AHMEDABAD,10256,-,11 Dec 2007,17:02
GOLD,10 GRMS,AHMEDABAD,10310,+,11 Dec 2007,13:05
GOLD,10 GRMS,AHMEDABAD,10203,+,10 Dec 2007,17:05
GOLD,10 GRMS,AHMEDABAD,10181,+,10 Dec 2007,13:10
GOLD,10 GRMS,AHMEDABAD,10155,-,08 Dec 2007,13:01
GOLD,10 GRMS,AHMEDABAD,10195,-,07 Dec 2007,17:16
GOLD,10 GRMS,AHMEDABAD,10210,+,07 Dec 2007,13:10
GOLD,10 GRMS,AHMEDABAD,10082,-,06 Dec 2007,16:57
GOLD,10 GRMS,AHMEDABAD,10130,-,06 Dec 2007,13:22
GOLD,10 GRMS,AHMEDABAD,10267,-,05 Dec 2007,23:45
GOLD,10 GRMS,AHMEDABAD,10277,+,05 Dec 2007,13:00
GOLD,10 GRMS,AHMEDABAD,10113,+,04 Dec 2007,17:05
GOLD,10 GRMS,AHMEDABAD,10099,+,04 Dec 2007,12:57
GOLD,10 GRMS,AHMEDABAD,10018,-,03 Dec 2007,17:02
GOLD,10 GRMS,AHMEDABAD,10131,+,03 Dec 2007,12:57
GOLD,10 GRMS,AHMEDABAD,10068,-,01 Dec 2007,12:47
GOLD,10 GRMS,AHMEDABAD,10206,-,30 Nov 2007,17:09
GOLD,10 GRMS,AHMEDABAD,10213,-,30 Nov 2007,12:59
GOLD,10 GRMS,AHMEDABAD,10355,-,29 Nov 2007,17:01
GOLD,10 GRMS,AHMEDABAD,10372,+,29 Nov 2007,12:54
GOLD,10 GRMS,AHMEDABAD,10282,-,28 Nov 2007,17:01
GOLD,10 GRMS,AHMEDABAD,10357,-,28 Nov 2007,12:53
GOLD,10 GRMS,AHMEDABAD,10574,-,27 Nov 2007,17:04
GOLD,10 GRMS,AHMEDABAD,10624,-,27 Nov 2007,12:55
GOLD,10 GRMS,AHMEDABAD,10693,+,26 Nov 2007,16:55
GOLD,10 GRMS,AHMEDABAD,10545,+,26 Nov 2007,12:53
GOLD,10 GRMS,AHMEDABAD,10354,+,23 Nov 2007,17:00
GOLD,10 GRMS,AHMEDABAD,10292,+,23 Nov 2007,12:50
GOLD,10 GRMS,AHMEDABAD,10243,+,22 Nov 2007,16:52
GOLD,10 GRMS,AHMEDABAD,10232,+,22 Nov 2007,12:58
GOLD,10 GRMS,AHMEDABAD,10137,-,21 Nov 2007,17:00
GOLD,10 GRMS,AHMEDABAD,10202,+,21 Nov 2007,12:43
GOLD,10 GRMS,AHMEDABAD,10050,+,20 Nov 2007,16:52
GOLD,10 GRMS,AHMEDABAD,9974,-,20 Nov 2007,13:02
GOLD,10 GRMS,AHMEDABAD,10061,+,19 Nov 2007,16:42
GOLD,10 GRMS,AHMEDABAD,10059,+,19 Nov 2007,12:46
GOLD,10 GRMS,AHMEDABAD,10028,-,17 Nov 2007,12:59
GOLD,10 GRMS,AHMEDABAD,10052,-,16 Nov 2007,17:00
GOLD,10 GRMS,AHMEDABAD,10078,-,16 Nov 2007,12:55
GOLD,10 GRMS,AHMEDABAD,10228,-,15 Nov 2007,16:37
GOLD,10 GRMS,AHMEDABAD,10335,+,15 Nov 2007,12:56
GOLD,10 GRMS,AHMEDABAD,10321,+,14 Nov 2007,17:03
GOLD,10 GRMS,AHMEDABAD,10251,+,14 Nov 2007,13:07
GOLD,10 GRMS,AHMEDABAD,10234,-,13 Nov 2007,16:56
GOLD,10 GRMS,AHMEDABAD,10298,-,13 Nov 2007,13:08
GOLD,10 GRMS,AHMEDABAD,10388,-,12 Nov 2007,16:59
GOLD,10 GRMS,AHMEDABAD,10393,-,12 Nov 2007,12:49
GOLD,10 GRMS,AHMEDABAD,10521,=,10 Nov 2007,12:35
GOLD,10 GRMS,AHMEDABAD,10521,-,09 Nov 2007,18:37
GOLD,10 GRMS,AHMEDABAD,10599,+,08 Nov 2007,16:55
GOLD,10 GRMS,AHMEDABAD,10564,-,08 Nov 2007,13:02
GOLD,10 GRMS,AHMEDABAD,10710,+,07 Nov 2007,16:48
GOLD,10 GRMS,AHMEDABAD,10588,+,07 Nov 2007,13:14
GOLD,10 GRMS,AHMEDABAD,10401,=,06 Nov 2007,23:27
GOLD,10 GRMS,AHMEDABAD,10300,+,06 Nov 2007,12:46
GOLD,10 GRMS,AHMEDABAD,10204,-,05 Nov 2007,23:50
GOLD,10 GRMS,AHMEDABAD,10208,-,05 Nov 2007,12:47
GOLD,10 GRMS,AHMEDABAD,10247,+,03 Nov 2007,13:07
GOLD,10 GRMS,AHMEDABAD,10073,+,02 Nov 2007,17:13
GOLD,10 GRMS,AHMEDABAD,10042,-,02 Nov 2007,13:04
GOLD,10 GRMS,AHMEDABAD,10090,-,01 Nov 2007,16:55
GOLD,10 GRMS,AHMEDABAD,10121,+,01 Nov 2007,13:06
GOLD,10 GRMS,AHMEDABAD,9995,+,31 Oct 2007,17:20
GOLD,10 GRMS,AHMEDABAD,9982,-,31 Oct 2007,12:55
GOLD,10 GRMS,AHMEDABAD,9992,-,30 Oct 2007,17:15
GOLD,10 GRMS,AHMEDABAD,9993,-,30 Oct 2007,12:42
GOLD,10 GRMS,AHMEDABAD,10110,+,29 Oct 2007,17:08
GOLD,10 GRMS,AHMEDABAD,10087,+,29 Oct 2007,12:56
GOLD,10 GRMS,AHMEDABAD,10018,+,27 Oct 2007,12:48
GOLD,10 GRMS,AHMEDABAD,9911,-,26 Oct 2007,16:52
GOLD,10 GRMS,AHMEDABAD,9928,+,26 Oct 2007,12:51
GOLD,10 GRMS,AHMEDABAD,9810,+,25 Oct 2007,16:59
GOLD,10 GRMS,AHMEDABAD,9782,+,25 Oct 2007,13:00
GOLD,10 GRMS,AHMEDABAD,9703,-,24 Oct 2007,17:03
GOLD,10 GRMS,AHMEDABAD,9705,-,24 Oct 2007,12:54
GOLD,10 GRMS,AHMEDABAD,9746,+,23 Oct 2007,17:00
GOLD,10 GRMS,AHMEDABAD,9735,+,23 Oct 2007,12:51
GOLD,10 GRMS,AHMEDABAD,9694,-,22 Oct 2007,17:02
GOLD,10 GRMS,AHMEDABAD,9810,-,22 Oct 2007,13:01
GOLD,10 GRMS,AHMEDABAD,9847,-,20 Oct 2007,13:06
GOLD,10 GRMS,AHMEDABAD,9890,=,19 Oct 2007,16:48
GOLD,10 GRMS,AHMEDABAD,9890,+,19 Oct 2007,12:50
GOLD,10 GRMS,AHMEDABAD,9763,+,18 Oct 2007,17:01
GOLD,10 GRMS,AHMEDABAD,9721,-,18 Oct 2007,12:56
GOLD,10 GRMS,AHMEDABAD,9740,+,17 Oct 2007,17:08
GOLD,10 GRMS,AHMEDABAD,9719,+,17 Oct 2007,12:42
GOLD,10 GRMS,AHMEDABAD,9685,-,16 Oct 2007,17:05
GOLD,10 GRMS,AHMEDABAD,9731,+,16 Oct 2007,12:59
GOLD,10 GRMS,AHMEDABAD,9617,+,15 Oct 2007,16:59
GOLD,10 GRMS,AHMEDABAD,9602,+,15 Oct 2007,13:02
GOLD,10 GRMS,AHMEDABAD,9556,+,13 Oct 2007,12:49
GOLD,10 GRMS,AHMEDABAD,9538,=,12 Oct 2007,16:56
GOLD,10 GRMS,AHMEDABAD,9512,+,12 Oct 2007,12:49
GOLD,10 GRMS,AHMEDABAD,9497,+,11 Oct 2007,16:51
GOLD,10 GRMS,AHMEDABAD,9481,+,11 Oct 2007,12:43
GOLD,10 GRMS,AHMEDABAD,9469,+,10 Oct 2007,17:11
GOLD,10 GRMS,AHMEDABAD,9441,+,10 Oct 2007,12:48
GOLD,10 GRMS,AHMEDABAD,9339,-,09 Oct 2007,16:56
GOLD,10 GRMS,AHMEDABAD,9371,-,09 Oct 2007,12:45
GOLD,10 GRMS,AHMEDABAD,9415,-,08 Oct 2007,16:49
GOLD,10 GRMS,AHMEDABAD,9461,-,08 Oct 2007,12:52
GOLD,10 GRMS,AHMEDABAD,9491,+,06 Oct 2007,12:47
GOLD,10 GRMS,AHMEDABAD,9419,=,05 Oct 2007,17:01
GOLD,10 GRMS,AHMEDABAD,9419,+,05 Oct 2007,12:35
GOLD,10 GRMS,AHMEDABAD,9302,+,04 Oct 2007,17:24
GOLD,10 GRMS,AHMEDABAD,9301,-,04 Oct 2007,13:17
GOLD,10 GRMS,AHMEDABAD,9396,-,03 Oct 2007,17:11
GOLD,10 GRMS,AHMEDABAD,9471,-,03 Oct 2007,13:00
GOLD,10 GRMS,AHMEDABAD,9520,-,01 Oct 2007,17:06
GOLD,10 GRMS,AHMEDABAD,9529,-,01 Oct 2007,13:04
GOLD,10 GRMS,AHMEDABAD,9554,+,29 Sep 2007,13:09
GOLD,10 GRMS,AHMEDABAD,9472,+,28 Sep 2007,17:19
GOLD,10 GRMS,AHMEDABAD,9458,+,28 Sep 2007,12:47
GOLD,10 GRMS,AHMEDABAD,9419,+,27 Sep 2007,17:26
GOLD,10 GRMS,AHMEDABAD,9394,+,27 Sep 2007,13:12
GOLD,10 GRMS,AHMEDABAD,9391,-,26 Sep 2007,17:08
GOLD,10 GRMS,AHMEDABAD,9400,+,26 Sep 2007,12:58
GOLD,10 GRMS,AHMEDABAD,9332,-,25 Sep 2007,17:17
GOLD,10 GRMS,AHMEDABAD,9380,-,25 Sep 2007,12:53
GOLD,10 GRMS,AHMEDABAD,9473,+,24 Sep 2007,16:58
GOLD,10 GRMS,AHMEDABAD,9451,+,24 Sep 2007,12:47
GOLD,10 GRMS,AHMEDABAD,9436,-,22 Sep 2007,13:01
GOLD,10 GRMS,AHMEDABAD,9483,-,21 Sep 2007,17:07
GOLD,10 GRMS,AHMEDABAD,9499,+,21 Sep 2007,12:49
GOLD,10 GRMS,AHMEDABAD,9418,+,20 Sep 2007,17:16
GOLD,10 GRMS,AHMEDABAD,9381,-,20 Sep 2007,12:53
GOLD,10 GRMS,AHMEDABAD,9423,-,19 Sep 2007,17:11
GOLD,10 GRMS,AHMEDABAD,9446,+,19 Sep 2007,12:50
GOLD,10 GRMS,AHMEDABAD,9428,+,18 Sep 2007,17:24
GOLD,10 GRMS,AHMEDABAD,9403,+,18 Sep 2007,12:42
GOLD,10 GRMS,AHMEDABAD,9332,+,17 Sep 2007,16:52
GOLD,10 GRMS,AHMEDABAD,9325,+,17 Sep 2007,12:44
GOLD,10 GRMS,AHMEDABAD,9266,+,14 Sep 2007,16:58
GOLD,10 GRMS,AHMEDABAD,9253,-,14 Sep 2007,12:54
GOLD,10 GRMS,AHMEDABAD,9263,-,13 Sep 2007,17:10
GOLD,10 GRMS,AHMEDABAD,9282,-,13 Sep 2007,12:51
GOLD,10 GRMS,AHMEDABAD,9322,-,12 Sep 2007,16:56
GOLD,10 GRMS,AHMEDABAD,9348,+,12 Sep 2007,12:47
GOLD,10 GRMS,AHMEDABAD,9277,+,11 Sep 2007,16:52
GOLD,10 GRMS,AHMEDABAD,9272,-,11 Sep 2007,12:46
GOLD,10 GRMS,AHMEDABAD,9284,=,10 Sep 2007,19:06
GOLD,10 GRMS,AHMEDABAD,9279,+,10 Sep 2007,12:55
GOLD,10 GRMS,AHMEDABAD,9250,+,08 Sep 2007,13:07
GOLD,10 GRMS,AHMEDABAD,9206,+,07 Sep 2007,16:47
GOLD,10 GRMS,AHMEDABAD,9152,+,07 Sep 2007,12:56
GOLD,10 GRMS,AHMEDABAD,9064,-,06 Sep 2007,17:04
GOLD,10 GRMS,AHMEDABAD,9072,+,06 Sep 2007,12:47
GOLD,10 GRMS,AHMEDABAD,9030,+,05 Sep 2007,23:36
GOLD,10 GRMS,AHMEDABAD,9025,+,05 Sep 2007,12:48
GOLD,10 GRMS,AHMEDABAD,8952,+,04 Sep 2007,17:29
GOLD,10 GRMS,AHMEDABAD,8951,+,04 Sep 2007,12:48
GOLD,10 GRMS,AHMEDABAD,8925,=,03 Sep 2007,17:05
GOLD,10 GRMS,AHMEDABAD,8925,=,03 Sep 2007,12:41
GOLD,10 GRMS,AHMEDABAD,8925,+,01 Sep 2007,12:55
GOLD,10 GRMS,AHMEDABAD,8897,+,31 Aug 2007,17:04
GOLD,10 GRMS,AHMEDABAD,8881,-,31 Aug 2007,12:50
GOLD,10 GRMS,AHMEDABAD,8886,+,30 Aug 2007,17:00
GOLD,10 GRMS,AHMEDABAD,8878,-,30 Aug 2007,13:08
GOLD,10 GRMS,AHMEDABAD,8884,=,29 Aug 2007,17:56
