Commodity,Unit,Location,Spot Price(Rs.),Up/Down,Date,Time
GOLD,10 GRMS,AHMEDABAD,46724,+,23 Feb 2021,13:43
GOLD,10 GRMS,AHMEDABAD,46475,+,22 Feb 2021,17:06
GOLD,10 GRMS,AHMEDABAD,46322,+,22 Feb 2021,13:41
GOLD,10 GRMS,AHMEDABAD,45954,-,19 Feb 2021,17:39
GOLD,10 GRMS,AHMEDABAD,45976,-,19 Feb 2021,14:08
GOLD,10 GRMS,AHMEDABAD,46263,+,18 Feb 2021,17:58
GOLD,10 GRMS,AHMEDABAD,46222,-,18 Feb 2021,13:39
GOLD,10 GRMS,AHMEDABAD,46490,-,17 Feb 2021,17:08
GOLD,10 GRMS,AHMEDABAD,46568,-,17 Feb 2021,13:30
GOLD,10 GRMS,AHMEDABAD,47257,+,16 Feb 2021,17:28
GOLD,10 GRMS,AHMEDABAD,47204,+,16 Feb 2021,14:18
GOLD,10 GRMS,AHMEDABAD,47195,+,15 Feb 2021,18:41
GOLD,10 GRMS,AHMEDABAD,47127,-,15 Feb 2021,14:13
GOLD,10 GRMS,AHMEDABAD,47193,-,12 Feb 2021,17:07
GOLD,10 GRMS,AHMEDABAD,47213,-,12 Feb 2021,13:10
GOLD,10 GRMS,AHMEDABAD,47776,-,11 Feb 2021,17:14
GOLD,10 GRMS,AHMEDABAD,47782,+,11 Feb 2021,13:18
GOLD,10 GRMS,AHMEDABAD,47778,-,10 Feb 2021,18:09
GOLD,10 GRMS,AHMEDABAD,47891,-,10 Feb 2021,13:21
GOLD,10 GRMS,AHMEDABAD,47907,+,09 Feb 2021,18:07
GOLD,10 GRMS,AHMEDABAD,47862,+,09 Feb 2021,13:42
GOLD,10 GRMS,AHMEDABAD,47457,+,08 Feb 2021,18:08
GOLD,10 GRMS,AHMEDABAD,47250,+,08 Feb 2021,13:43
GOLD,10 GRMS,AHMEDABAD,47048,=,05 Feb 2021,18:46
GOLD,10 GRMS,AHMEDABAD,46882,-,05 Feb 2021,13:32
GOLD,10 GRMS,AHMEDABAD,47263,-,04 Feb 2021,17:50
GOLD,10 GRMS,AHMEDABAD,47554,-,04 Feb 2021,14:12
GOLD,10 GRMS,AHMEDABAD,47768,-,03 Feb 2021,17:59
GOLD,10 GRMS,AHMEDABAD,47808,-,03 Feb 2021,14:32
GOLD,10 GRMS,AHMEDABAD,48182,-,02 Feb 2021,17:54
GOLD,10 GRMS,AHMEDABAD,48208,-,02 Feb 2021,13:34
GOLD,10 GRMS,AHMEDABAD,48724,+,01 Feb 2021,18:03
GOLD,10 GRMS,AHMEDABAD,48680,-,01 Feb 2021,15:44
GOLD,10 GRMS,AHMEDABAD,49205,+,29 Jan 2021,18:40
GOLD,10 GRMS,AHMEDABAD,48988,+,29 Jan 2021,13:48
GOLD,10 GRMS,AHMEDABAD,48819,+,28 Jan 2021,17:18
GOLD,10 GRMS,AHMEDABAD,48740,-,28 Jan 2021,14:10
GOLD,10 GRMS,AHMEDABAD,48814,-,27 Jan 2021,17:20
GOLD,10 GRMS,AHMEDABAD,48855,-,27 Jan 2021,13:33
GOLD,10 GRMS,AHMEDABAD,49239,+,25 Jan 2021,18:06
GOLD,10 GRMS,AHMEDABAD,48954,+,25 Jan 2021,13:52
GOLD,10 GRMS,AHMEDABAD,48920,-,22 Jan 2021,17:22
GOLD,10 GRMS,AHMEDABAD,49267,-,22 Jan 2021,13:32
GOLD,10 GRMS,AHMEDABAD,49442,-,21 Jan 2021,17:16
GOLD,10 GRMS,AHMEDABAD,49513,+,21 Jan 2021,13:22
GOLD,10 GRMS,AHMEDABAD,49086,-,20 Jan 2021,17:39
GOLD,10 GRMS,AHMEDABAD,49149,+,20 Jan 2021,13:30
GOLD,10 GRMS,AHMEDABAD,48977,+,19 Jan 2021,17:17
GOLD,10 GRMS,AHMEDABAD,48873,+,19 Jan 2021,13:53
GOLD,10 GRMS,AHMEDABAD,48812,-,18 Jan 2021,18:09
GOLD,10 GRMS,AHMEDABAD,48828,-,18 Jan 2021,13:38
GOLD,10 GRMS,AHMEDABAD,49285,=,15 Jan 2021,13:32
GOLD,10 GRMS,AHMEDABAD,49285,=,14 Jan 2021,13:11
GOLD,10 GRMS,AHMEDABAD,49285,-,13 Jan 2021,18:44
GOLD,10 GRMS,AHMEDABAD,49337,-,13 Jan 2021,14:04
GOLD,10 GRMS,AHMEDABAD,49488,-,12 Jan 2021,18:04
GOLD,10 GRMS,AHMEDABAD,49503,+,12 Jan 2021,14:22
GOLD,10 GRMS,AHMEDABAD,49344,+,11 Jan 2021,18:00
GOLD,10 GRMS,AHMEDABAD,49267,-,11 Jan 2021,14:16
GOLD,10 GRMS,AHMEDABAD,50256,-,08 Jan 2021,17:41
GOLD,10 GRMS,AHMEDABAD,50679,-,08 Jan 2021,13:06
GOLD,10 GRMS,AHMEDABAD,50871,+,07 Jan 2021,18:00
GOLD,10 GRMS,AHMEDABAD,50832,-,07 Jan 2021,13:53
GOLD,10 GRMS,AHMEDABAD,51539,+,06 Jan 2021,17:42
GOLD,10 GRMS,AHMEDABAD,51392,-,06 Jan 2021,13:27
GOLD,10 GRMS,AHMEDABAD,51465,+,05 Jan 2021,18:18
GOLD,10 GRMS,AHMEDABAD,51248,+,05 Jan 2021,13:54
GOLD,10 GRMS,AHMEDABAD,51012,+,04 Jan 2021,17:47
GOLD,10 GRMS,AHMEDABAD,50791,+,04 Jan 2021,13:51
GOLD,10 GRMS,AHMEDABAD,50143,+,01 Jan 2021,18:07
GOLD,10 GRMS,AHMEDABAD,50040,+,01 Jan 2021,13:42
