Commodity,Unit,Location,Spot Price(Rs.),Up/Down,Date,Time
GOLD,10 GRMS,AHMEDABAD,18273,-,04 Jun 2010,16:46
GOLD,10 GRMS,AHMEDABAD,18347,-,04 Jun 2010,12:48
GOLD,10 GRMS,AHMEDABAD,18491,-,03 Jun 2010,16:51
GOLD,10 GRMS,AHMEDABAD,18551,-,03 Jun 2010,12:48
GOLD,10 GRMS,AHMEDABAD,18664,-,02 Jun 2010,16:48
GOLD,10 GRMS,AHMEDABAD,18690,+,02 Jun 2010,12:53
GOLD,10 GRMS,AHMEDABAD,18683,+,01 Jun 2010,16:47
GOLD,10 GRMS,AHMEDABAD,18570,+,01 Jun 2010,12:54
GOLD,10 GRMS,AHMEDABAD,18377,-,31 May 2010,17:39
GOLD,10 GRMS,AHMEDABAD,18401,-,31 May 2010,12:50
GOLD,10 GRMS,AHMEDABAD,18401,-,31 May 2010,12:50
GOLD,10 GRMS,AHMEDABAD,18477,+,29 May 2010,12:58
GOLD,10 GRMS,AHMEDABAD,18477,+,29 May 2010,12:58
GOLD,10 GRMS,AHMEDABAD,18368,-,28 May 2010,16:44
GOLD,10 GRMS,AHMEDABAD,18376,-,28 May 2010,12:59
GOLD,10 GRMS,AHMEDABAD,18629,+,26 May 2010,16:36
GOLD,10 GRMS,AHMEDABAD,18592,+,26 May 2010,13:17
GOLD,10 GRMS,AHMEDABAD,18418,+,25 May 2010,16:46
GOLD,10 GRMS,AHMEDABAD,18320,+,25 May 2010,12:56
GOLD,10 GRMS,AHMEDABAD,18104,+,24 May 2010,16:51
GOLD,10 GRMS,AHMEDABAD,18098,+,24 May 2010,12:56
GOLD,10 GRMS,AHMEDABAD,18030,-,22 May 2010,12:33
GOLD,10 GRMS,AHMEDABAD,18030,-,22 May 2010,12:33
GOLD,10 GRMS,AHMEDABAD,18040,+,21 May 2010,16:47
GOLD,10 GRMS,AHMEDABAD,18009,+,21 May 2010,12:46
GOLD,10 GRMS,AHMEDABAD,18008,-,20 May 2010,16:46
GOLD,10 GRMS,AHMEDABAD,18031,-,20 May 2010,12:50
GOLD,10 GRMS,AHMEDABAD,18190,+,19 May 2010,17:02
GOLD,10 GRMS,AHMEDABAD,18130,+,19 May 2010,12:48
GOLD,10 GRMS,AHMEDABAD,18010,-,18 May 2010,16:49
GOLD,10 GRMS,AHMEDABAD,18100,-,18 May 2010,12:35
GOLD,10 GRMS,AHMEDABAD,18200,-,17 May 2010,16:48
GOLD,10 GRMS,AHMEDABAD,18360,+,17 May 2010,12:42
GOLD,10 GRMS,AHMEDABAD,18177,-,15 May 2010,12:58
GOLD,10 GRMS,AHMEDABAD,18177,-,15 May 2010,12:58
GOLD,10 GRMS,AHMEDABAD,18315,+,14 May 2010,16:42
GOLD,10 GRMS,AHMEDABAD,18097,+,14 May 2010,12:53
GOLD,10 GRMS,AHMEDABAD,18080,-,13 May 2010,16:42
GOLD,10 GRMS,AHMEDABAD,18099,-,13 May 2010,12:44
GOLD,10 GRMS,AHMEDABAD,18235,+,12 May 2010,16:41
GOLD,10 GRMS,AHMEDABAD,18129,+,12 May 2010,12:43
GOLD,10 GRMS,AHMEDABAD,17930,+,11 May 2010,16:37
GOLD,10 GRMS,AHMEDABAD,17740,+,11 May 2010,12:51
GOLD,10 GRMS,AHMEDABAD,17480,-,10 May 2010,16:40
GOLD,10 GRMS,AHMEDABAD,17595,-,10 May 2010,12:49
GOLD,10 GRMS,AHMEDABAD,17928,+,08 May 2010,12:56
GOLD,10 GRMS,AHMEDABAD,17928,+,08 May 2010,12:56
GOLD,10 GRMS,AHMEDABAD,17825,-,07 May 2010,16:39
GOLD,10 GRMS,AHMEDABAD,17885,+,07 May 2010,12:56
GOLD,10 GRMS,AHMEDABAD,17450,+,06 May 2010,17:12
GOLD,10 GRMS,AHMEDABAD,17450,+,06 May 2010,17:12
GOLD,10 GRMS,AHMEDABAD,17365,+,06 May 2010,12:52
GOLD,10 GRMS,AHMEDABAD,17125,-,05 May 2010,16:50
GOLD,10 GRMS,AHMEDABAD,17160,-,05 May 2010,12:46
GOLD,10 GRMS,AHMEDABAD,17275,+,04 May 2010,16:52
GOLD,10 GRMS,AHMEDABAD,17170,+,04 May 2010,12:51
GOLD,10 GRMS,AHMEDABAD,17155,+,03 May 2010,16:52
GOLD,10 GRMS,AHMEDABAD,17115,+,03 May 2010,12:50
GOLD,10 GRMS,AHMEDABAD,17015,+,30 Apr 2010,17:37
GOLD,10 GRMS,AHMEDABAD,17000,+,30 Apr 2010,13:03
GOLD,10 GRMS,AHMEDABAD,16975,-,29 Apr 2010,17:14
GOLD,10 GRMS,AHMEDABAD,16990,+,29 Apr 2010,13:10
GOLD,10 GRMS,AHMEDABAD,16940,+,28 Apr 2010,17:02
GOLD,10 GRMS,AHMEDABAD,16935,+,28 Apr 2010,13:03
GOLD,10 GRMS,AHMEDABAD,16730,-,27 Apr 2010,17:01
GOLD,10 GRMS,AHMEDABAD,16735,-,27 Apr 2010,13:02
GOLD,10 GRMS,AHMEDABAD,16765,+,26 Apr 2010,16:59
GOLD,10 GRMS,AHMEDABAD,16760,+,26 Apr 2010,12:57
GOLD,10 GRMS,AHMEDABAD,16745,+,24 Apr 2010,13:19
GOLD,10 GRMS,AHMEDABAD,16745,+,24 Apr 2010,13:19
GOLD,10 GRMS,AHMEDABAD,16583,-,23 Apr 2010,16:47
GOLD,10 GRMS,AHMEDABAD,16610,-,23 Apr 2010,12:45
GOLD,10 GRMS,AHMEDABAD,16650,-,22 Apr 2010,16:48
GOLD,10 GRMS,AHMEDABAD,16675,+,22 Apr 2010,12:44
GOLD,10 GRMS,AHMEDABAD,16615,-,21 Apr 2010,16:48
GOLD,10 GRMS,AHMEDABAD,16635,+,21 Apr 2010,12:41
GOLD,10 GRMS,AHMEDABAD,16630,+,20 Apr 2010,16:56
GOLD,10 GRMS,AHMEDABAD,16615,+,20 Apr 2010,13:02
GOLD,10 GRMS,AHMEDABAD,16510,-,19 Apr 2010,16:58
GOLD,10 GRMS,AHMEDABAD,16545,-,19 Apr 2010,12:51
GOLD,10 GRMS,AHMEDABAD,16555,-,17 Apr 2010,12:43
GOLD,10 GRMS,AHMEDABAD,16555,-,17 Apr 2010,12:43
GOLD,10 GRMS,AHMEDABAD,16765,+,16 Apr 2010,16:43
GOLD,10 GRMS,AHMEDABAD,16765,+,16 Apr 2010,16:43
GOLD,10 GRMS,AHMEDABAD,16760,+,16 Apr 2010,12:45
GOLD,10 GRMS,AHMEDABAD,16750,+,15 Apr 2010,16:59
GOLD,10 GRMS,AHMEDABAD,16740,-,15 Apr 2010,12:43
GOLD,10 GRMS,AHMEDABAD,16770,-,13 Apr 2010,16:49
GOLD,10 GRMS,AHMEDABAD,16790,-,13 Apr 2010,12:55
GOLD,10 GRMS,AHMEDABAD,16910,+,12 Apr 2010,16:40
GOLD,10 GRMS,AHMEDABAD,16875,+,12 Apr 2010,12:48
GOLD,10 GRMS,AHMEDABAD,16778,+,10 Apr 2010,13:28
GOLD,10 GRMS,AHMEDABAD,16778,+,10 Apr 2010,13:28
GOLD,10 GRMS,AHMEDABAD,16765,+,09 Apr 2010,16:44
GOLD,10 GRMS,AHMEDABAD,16725,+,09 Apr 2010,12:50
GOLD,10 GRMS,AHMEDABAD,16725,+,09 Apr 2010,12:50
GOLD,10 GRMS,AHMEDABAD,16660,-,08 Apr 2010,16:48
GOLD,10 GRMS,AHMEDABAD,16726,+,08 Apr 2010,12:47
GOLD,10 GRMS,AHMEDABAD,16535,+,07 Apr 2010,16:42
GOLD,10 GRMS,AHMEDABAD,16530,+,07 Apr 2010,12:47
GOLD,10 GRMS,AHMEDABAD,16410,+,06 Apr 2010,16:47
GOLD,10 GRMS,AHMEDABAD,16393,-,06 Apr 2010,12:46
GOLD,10 GRMS,AHMEDABAD,16425,-,05 Apr 2010,16:48
GOLD,10 GRMS,AHMEDABAD,16444,-,05 Apr 2010,12:58
GOLD,10 GRMS,AHMEDABAD,16460,+,03 Apr 2010,12:40
GOLD,10 GRMS,AHMEDABAD,16460,+,03 Apr 2010,12:40
GOLD,10 GRMS,AHMEDABAD,16335,+,01 Apr 2010,16:58
GOLD,10 GRMS,AHMEDABAD,16320,+,01 Apr 2010,12:53
GOLD,10 GRMS,AHMEDABAD,16300,-,31 Mar 2010,17:35
GOLD,10 GRMS,AHMEDABAD,16325,-,31 Mar 2010,12:51
GOLD,10 GRMS,AHMEDABAD,16365,+,30 Mar 2010,16:58
GOLD,10 GRMS,AHMEDABAD,16355,-,30 Mar 2010,12:56
GOLD,10 GRMS,AHMEDABAD,16365,-,29 Mar 2010,16:47
GOLD,10 GRMS,AHMEDABAD,16380,+,29 Mar 2010,12:57
GOLD,10 GRMS,AHMEDABAD,16361,+,27 Mar 2010,13:15
GOLD,10 GRMS,AHMEDABAD,16361,+,27 Mar 2010,13:15
GOLD,10 GRMS,AHMEDABAD,16290,+,26 Mar 2010,16:43
GOLD,10 GRMS,AHMEDABAD,16285,-,26 Mar 2010,12:50
GOLD,10 GRMS,AHMEDABAD,16305,+,25 Mar 2010,16:50
GOLD,10 GRMS,AHMEDABAD,16280,-,25 Mar 2010,12:55
GOLD,10 GRMS,AHMEDABAD,16380,-,24 Mar 2010,17:05
GOLD,10 GRMS,AHMEDABAD,16425,+,24 Mar 2010,12:45
GOLD,10 GRMS,AHMEDABAD,16410,-,23 Mar 2010,16:46
GOLD,10 GRMS,AHMEDABAD,16455,-,23 Mar 2010,12:53
GOLD,10 GRMS,AHMEDABAD,16465,-,22 Mar 2010,18:50
GOLD,10 GRMS,AHMEDABAD,16485,-,22 Mar 2010,12:47
GOLD,10 GRMS,AHMEDABAD,16505,-,20 Mar 2010,12:46
GOLD,10 GRMS,AHMEDABAD,16505,-,20 Mar 2010,12:46
GOLD,10 GRMS,AHMEDABAD,16665,-,19 Mar 2010,16:57
GOLD,10 GRMS,AHMEDABAD,16693,-,19 Mar 2010,12:48
GOLD,10 GRMS,AHMEDABAD,16701,+,18 Mar 2010,16:49
GOLD,10 GRMS,AHMEDABAD,16686,-,18 Mar 2010,12:41
GOLD,10 GRMS,AHMEDABAD,16785,+,17 Mar 2010,16:52
GOLD,10 GRMS,AHMEDABAD,16767,+,17 Mar 2010,12:41
GOLD,10 GRMS,AHMEDABAD,16610,+,16 Mar 2010,16:46
GOLD,10 GRMS,AHMEDABAD,16590,+,16 Mar 2010,12:40
GOLD,10 GRMS,AHMEDABAD,16490,+,15 Mar 2010,16:41
GOLD,10 GRMS,AHMEDABAD,16488,+,15 Mar 2010,12:41
GOLD,10 GRMS,AHMEDABAD,16437,-,13 Mar 2010,13:01
GOLD,10 GRMS,AHMEDABAD,16437,-,13 Mar 2010,13:01
GOLD,10 GRMS,AHMEDABAD,16590,+,12 Mar 2010,16:55
GOLD,10 GRMS,AHMEDABAD,16529,+,12 Mar 2010,12:56
GOLD,10 GRMS,AHMEDABAD,16500,+,11 Mar 2010,16:41
GOLD,10 GRMS,AHMEDABAD,16494,-,11 Mar 2010,12:56
GOLD,10 GRMS,AHMEDABAD,16740,+,10 Mar 2010,16:44
GOLD,10 GRMS,AHMEDABAD,16716,+,10 Mar 2010,12:52
GOLD,10 GRMS,AHMEDABAD,16650,-,09 Mar 2010,16:43
GOLD,10 GRMS,AHMEDABAD,16693,-,09 Mar 2010,12:53
GOLD,10 GRMS,AHMEDABAD,16875,+,08 Mar 2010,16:51
GOLD,10 GRMS,AHMEDABAD,16869,-,08 Mar 2010,12:59
GOLD,10 GRMS,AHMEDABAD,16900,-,06 Mar 2010,12:52
GOLD,10 GRMS,AHMEDABAD,16900,-,06 Mar 2010,12:52
GOLD,10 GRMS,AHMEDABAD,16915,-,05 Mar 2010,17:33
GOLD,10 GRMS,AHMEDABAD,16940,-,05 Mar 2010,13:01
GOLD,10 GRMS,AHMEDABAD,17020,+,04 Mar 2010,16:53
GOLD,10 GRMS,AHMEDABAD,16975,-,04 Mar 2010,12:53
GOLD,10 GRMS,AHMEDABAD,17015,+,03 Mar 2010,16:56
GOLD,10 GRMS,AHMEDABAD,17005,+,03 Mar 2010,12:56
GOLD,10 GRMS,AHMEDABAD,16800,+,02 Mar 2010,16:39
GOLD,10 GRMS,AHMEDABAD,16785,-,02 Mar 2010,13:14
GOLD,10 GRMS,AHMEDABAD,16789,+,27 Feb 2010,13:33
GOLD,10 GRMS,AHMEDABAD,16789,+,27 Feb 2010,13:33
GOLD,10 GRMS,AHMEDABAD,16755,+,26 Feb 2010,17:41
GOLD,10 GRMS,AHMEDABAD,16660,+,26 Feb 2010,12:47
GOLD,10 GRMS,AHMEDABAD,16460,-,25 Feb 2010,17:03
GOLD,10 GRMS,AHMEDABAD,16468,+,25 Feb 2010,13:07
GOLD,10 GRMS,AHMEDABAD,16455,-,24 Feb 2010,17:02
GOLD,10 GRMS,AHMEDABAD,16615,-,24 Feb 2010,12:58
GOLD,10 GRMS,AHMEDABAD,16680,-,23 Feb 2010,16:46
GOLD,10 GRMS,AHMEDABAD,16705,-,23 Feb 2010,12:41
GOLD,10 GRMS,AHMEDABAD,16825,-,22 Feb 2010,16:52
GOLD,10 GRMS,AHMEDABAD,16835,+,22 Feb 2010,12:47
GOLD,10 GRMS,AHMEDABAD,16820,+,20 Feb 2010,13:00
GOLD,10 GRMS,AHMEDABAD,16820,+,20 Feb 2010,12:59
GOLD,10 GRMS,AHMEDABAD,16680,+,19 Feb 2010,16:49
GOLD,10 GRMS,AHMEDABAD,16615,+,19 Feb 2010,13:05
GOLD,10 GRMS,AHMEDABAD,16600,+,18 Feb 2010,16:56
GOLD,10 GRMS,AHMEDABAD,16555,-,18 Feb 2010,12:50
GOLD,10 GRMS,AHMEDABAD,16735,+,17 Feb 2010,16:48
GOLD,10 GRMS,AHMEDABAD,16725,+,17 Feb 2010,12:50
GOLD,10 GRMS,AHMEDABAD,16715,+,16 Feb 2010,16:45
GOLD,10 GRMS,AHMEDABAD,16640,+,16 Feb 2010,12:43
GOLD,10 GRMS,AHMEDABAD,16535,+,15 Feb 2010,16:56
GOLD,10 GRMS,AHMEDABAD,16465,-,15 Feb 2010,12:45
GOLD,10 GRMS,AHMEDABAD,16477,+,13 Feb 2010,12:52
GOLD,10 GRMS,AHMEDABAD,16477,+,13 Feb 2010,12:52
GOLD,10 GRMS,AHMEDABAD,16310,-,11 Feb 2010,16:43
GOLD,10 GRMS,AHMEDABAD,16318,-,11 Feb 2010,12:50
GOLD,10 GRMS,AHMEDABAD,16330,+,10 Feb 2010,16:39
GOLD,10 GRMS,AHMEDABAD,16311,+,10 Feb 2010,12:39
GOLD,10 GRMS,AHMEDABAD,16230,-,09 Feb 2010,16:50
GOLD,10 GRMS,AHMEDABAD,16258,-,09 Feb 2010,12:42
GOLD,10 GRMS,AHMEDABAD,16285,+,08 Feb 2010,16:43
GOLD,10 GRMS,AHMEDABAD,16256,-,08 Feb 2010,12:50
GOLD,10 GRMS,AHMEDABAD,16277,+,06 Feb 2010,12:53
GOLD,10 GRMS,AHMEDABAD,16277,+,06 Feb 2010,12:53
GOLD,10 GRMS,AHMEDABAD,16055,-,05 Feb 2010,16:50
GOLD,10 GRMS,AHMEDABAD,16150,-,05 Feb 2010,12:47
GOLD,10 GRMS,AHMEDABAD,16535,-,04 Feb 2010,16:58
GOLD,10 GRMS,AHMEDABAD,16540,-,04 Feb 2010,12:44
GOLD,10 GRMS,AHMEDABAD,16705,+,03 Feb 2010,16:55
GOLD,10 GRMS,AHMEDABAD,16705,+,03 Feb 2010,16:55
GOLD,10 GRMS,AHMEDABAD,16638,+,03 Feb 2010,12:45
GOLD,10 GRMS,AHMEDABAD,16600,+,02 Feb 2010,17:00
GOLD,10 GRMS,AHMEDABAD,16600,+,02 Feb 2010,17:00
GOLD,10 GRMS,AHMEDABAD,16502,+,02 Feb 2010,12:42
GOLD,10 GRMS,AHMEDABAD,16220,-,01 Feb 2010,16:45
GOLD,10 GRMS,AHMEDABAD,16225,-,01 Feb 2010,12:55
GOLD,10 GRMS,AHMEDABAD,16230,-,30 Jan 2010,14:00
GOLD,10 GRMS,AHMEDABAD,16230,-,30 Jan 2010,14:00
GOLD,10 GRMS,AHMEDABAD,16270,-,29 Jan 2010,16:56
GOLD,10 GRMS,AHMEDABAD,16275,-,29 Jan 2010,12:54
GOLD,10 GRMS,AHMEDABAD,16365,-,28 Jan 2010,16:58
GOLD,10 GRMS,AHMEDABAD,16378,-,28 Jan 2010,12:56
GOLD,10 GRMS,AHMEDABAD,16480,-,27 Jan 2010,16:43
GOLD,10 GRMS,AHMEDABAD,16520,-,27 Jan 2010,12:56
GOLD,10 GRMS,AHMEDABAD,16552,+,25 Jan 2010,16:45
GOLD,10 GRMS,AHMEDABAD,16550,+,25 Jan 2010,13:02
GOLD,10 GRMS,AHMEDABAD,16462,+,23 Jan 2010,13:06
GOLD,10 GRMS,AHMEDABAD,16462,+,23 Jan 2010,13:06
GOLD,10 GRMS,AHMEDABAD,16430,-,22 Jan 2010,16:56
GOLD,10 GRMS,AHMEDABAD,16445,-,22 Jan 2010,12:43
GOLD,10 GRMS,AHMEDABAD,16553,-,21 Jan 2010,16:50
GOLD,10 GRMS,AHMEDABAD,16675,-,21 Jan 2010,12:51
GOLD,10 GRMS,AHMEDABAD,16845,-,20 Jan 2010,16:59
GOLD,10 GRMS,AHMEDABAD,16890,+,20 Jan 2010,12:46
GOLD,10 GRMS,AHMEDABAD,16848,+,19 Jan 2010,16:59
GOLD,10 GRMS,AHMEDABAD,16848,+,19 Jan 2010,16:59
GOLD,10 GRMS,AHMEDABAD,16845,+,19 Jan 2010,12:53
GOLD,10 GRMS,AHMEDABAD,16835,+,18 Jan 2010,17:09
GOLD,10 GRMS,AHMEDABAD,16815,-,18 Jan 2010,13:03
GOLD,10 GRMS,AHMEDABAD,16835,+,16 Jan 2010,12:52
GOLD,10 GRMS,AHMEDABAD,16835,+,16 Jan 2010,12:52
GOLD,10 GRMS,AHMEDABAD,16785,=,15 Jan 2010,12:47
GOLD,10 GRMS,AHMEDABAD,16785,=,15 Jan 2010,12:47
GOLD,10 GRMS,AHMEDABAD,16785,=,14 Jan 2010,12:40
GOLD,10 GRMS,AHMEDABAD,16785,=,14 Jan 2010,12:40
GOLD,10 GRMS,AHMEDABAD,16785,+,13 Jan 2010,16:41
GOLD,10 GRMS,AHMEDABAD,16780,-,13 Jan 2010,12:38
GOLD,10 GRMS,AHMEDABAD,17030,-,12 Jan 2010,17:10
GOLD,10 GRMS,AHMEDABAD,17035,=,12 Jan 2010,00:17
GOLD,10 GRMS,AHMEDABAD,17035,+,11 Jan 2010,16:42
GOLD,10 GRMS,AHMEDABAD,16995,+,11 Jan 2010,12:46
GOLD,10 GRMS,AHMEDABAD,16865,+,09 Jan 2010,12:48
GOLD,10 GRMS,AHMEDABAD,16865,+,09 Jan 2010,12:48
GOLD,10 GRMS,AHMEDABAD,16714,+,08 Jan 2010,16:41
GOLD,10 GRMS,AHMEDABAD,16706,-,08 Jan 2010,12:55
GOLD,10 GRMS,AHMEDABAD,16780,-,07 Jan 2010,16:45
GOLD,10 GRMS,AHMEDABAD,16872,+,07 Jan 2010,12:52
GOLD,10 GRMS,AHMEDABAD,16825,+,06 Jan 2010,16:43
GOLD,10 GRMS,AHMEDABAD,16812,-,06 Jan 2010,12:48
GOLD,10 GRMS,AHMEDABAD,16870,-,05 Jan 2010,16:43
GOLD,10 GRMS,AHMEDABAD,16883,+,05 Jan 2010,12:46
GOLD,10 GRMS,AHMEDABAD,16755,=,04 Jan 2010,18:05
GOLD,10 GRMS,AHMEDABAD,16663,-,04 Jan 2010,12:53
GOLD,10 GRMS,AHMEDABAD,16680,+,02 Jan 2010,12:52
GOLD,10 GRMS,AHMEDABAD,16680,+,02 Jan 2010,12:52
GOLD,10 GRMS,AHMEDABAD,16660,+,01 Jan 2010,16:41
GOLD,10 GRMS,AHMEDABAD,16650,-,01 Jan 2010,12:45
GOLD,10 GRMS,AHMEDABAD,16705,+,31 Dec 2009,17:00
GOLD,10 GRMS,AHMEDABAD,16693,+,31 Dec 2009,12:49
GOLD,10 GRMS,AHMEDABAD,16600,-,30 Dec 2009,16:41
GOLD,10 GRMS,AHMEDABAD,16655,-,30 Dec 2009,12:51
GOLD,10 GRMS,AHMEDABAD,16755,-,29 Dec 2009,16:43
GOLD,10 GRMS,AHMEDABAD,16780,-,29 Dec 2009,12:47
GOLD,10 GRMS,AHMEDABAD,16870,-,28 Dec 2009,16:44
GOLD,10 GRMS,AHMEDABAD,16875,+,28 Dec 2009,12:54
GOLD,10 GRMS,AHMEDABAD,16797,+,26 Dec 2009,13:11
GOLD,10 GRMS,AHMEDABAD,16797,+,26 Dec 2009,13:11
GOLD,10 GRMS,AHMEDABAD,16765,+,24 Dec 2009,16:45
GOLD,10 GRMS,AHMEDABAD,16750,+,24 Dec 2009,12:51
GOLD,10 GRMS,AHMEDABAD,16500,-,23 Dec 2009,16:51
GOLD,10 GRMS,AHMEDABAD,16550,-,23 Dec 2009,12:47
GOLD,10 GRMS,AHMEDABAD,16665,-,22 Dec 2009,15:15
GOLD,10 GRMS,AHMEDABAD,16930,-,22 Dec 2009,00:05
GOLD,10 GRMS,AHMEDABAD,16940,-,21 Dec 2009,13:32
GOLD,10 GRMS,AHMEDABAD,16940,-,21 Dec 2009,13:32
GOLD,10 GRMS,AHMEDABAD,16955,+,19 Dec 2009,13:08
GOLD,10 GRMS,AHMEDABAD,16955,+,19 Dec 2009,13:08
GOLD,10 GRMS,AHMEDABAD,16835,-,18 Dec 2009,15:06
GOLD,10 GRMS,AHMEDABAD,16835,-,18 Dec 2009,15:06
GOLD,10 GRMS,AHMEDABAD,17122,+,17 Dec 2009,14:55
GOLD,10 GRMS,AHMEDABAD,17122,+,17 Dec 2009,14:55
GOLD,10 GRMS,AHMEDABAD,17092,+,16 Dec 2009,14:56
GOLD,10 GRMS,AHMEDABAD,17092,+,16 Dec 2009,14:56
GOLD,10 GRMS,AHMEDABAD,17030,-,15 Dec 2009,14:05
GOLD,10 GRMS,AHMEDABAD,17030,-,15 Dec 2009,14:04
GOLD,10 GRMS,AHMEDABAD,17110,+,14 Dec 2009,15:05
GOLD,10 GRMS,AHMEDABAD,17110,+,14 Dec 2009,15:05
GOLD,10 GRMS,AHMEDABAD,16984,-,12 Dec 2009,12:49
GOLD,10 GRMS,AHMEDABAD,16984,-,12 Dec 2009,12:49
GOLD,10 GRMS,AHMEDABAD,17205,+,11 Dec 2009,14:36
GOLD,10 GRMS,AHMEDABAD,17205,+,11 Dec 2009,14:36
GOLD,10 GRMS,AHMEDABAD,17167,-,10 Dec 2009,15:56
GOLD,10 GRMS,AHMEDABAD,17167,-,10 Dec 2009,15:56
GOLD,10 GRMS,AHMEDABAD,17169,-,09 Dec 2009,14:39
GOLD,10 GRMS,AHMEDABAD,17169,-,09 Dec 2009,14:39
GOLD,10 GRMS,AHMEDABAD,17631,+,08 Dec 2009,16:07
GOLD,10 GRMS,AHMEDABAD,17631,+,08 Dec 2009,16:07
GOLD,10 GRMS,AHMEDABAD,17448,-,07 Dec 2009,15:14
GOLD,10 GRMS,AHMEDABAD,17448,-,07 Dec 2009,15:14
GOLD,10 GRMS,AHMEDABAD,17600,-,05 Dec 2009,13:24
GOLD,10 GRMS,AHMEDABAD,17600,-,05 Dec 2009,13:24
GOLD,10 GRMS,AHMEDABAD,18075,-,04 Dec 2009,13:38
GOLD,10 GRMS,AHMEDABAD,18075,-,04 Dec 2009,13:38
GOLD,10 GRMS,AHMEDABAD,18188,-,03 Dec 2009,22:38
GOLD,10 GRMS,AHMEDABAD,18215,+,03 Dec 2009,14:09
GOLD,10 GRMS,AHMEDABAD,18150,+,02 Dec 2009,14:05
GOLD,10 GRMS,AHMEDABAD,18150,+,02 Dec 2009,14:05
GOLD,10 GRMS,AHMEDABAD,17738,+,01 Dec 2009,13:23
GOLD,10 GRMS,AHMEDABAD,17738,+,01 Dec 2009,13:23
GOLD,10 GRMS,AHMEDABAD,17650,-,30 Nov 2009,18:01
GOLD,10 GRMS,AHMEDABAD,17650,-,30 Nov 2009,18:01
GOLD,10 GRMS,AHMEDABAD,17763,-,27 Nov 2009,14:36
GOLD,10 GRMS,AHMEDABAD,17763,-,27 Nov 2009,14:36
GOLD,10 GRMS,AHMEDABAD,17896,+,26 Nov 2009,13:28
GOLD,10 GRMS,AHMEDABAD,17896,+,26 Nov 2009,13:28
GOLD,10 GRMS,AHMEDABAD,17665,-,25 Nov 2009,21:42
GOLD,10 GRMS,AHMEDABAD,17695,+,25 Nov 2009,13:40
GOLD,10 GRMS,AHMEDABAD,17577,+,24 Nov 2009,15:19
GOLD,10 GRMS,AHMEDABAD,17577,+,24 Nov 2009,15:19
GOLD,10 GRMS,AHMEDABAD,17544,+,23 Nov 2009,13:31
GOLD,10 GRMS,AHMEDABAD,17544,+,23 Nov 2009,13:30
GOLD,10 GRMS,AHMEDABAD,17405,+,21 Nov 2009,12:40
GOLD,10 GRMS,AHMEDABAD,17405,+,21 Nov 2009,12:40
GOLD,10 GRMS,AHMEDABAD,17305,+,20 Nov 2009,13:49
GOLD,10 GRMS,AHMEDABAD,17305,+,20 Nov 2009,13:49
GOLD,10 GRMS,AHMEDABAD,17190,+,19 Nov 2009,14:20
GOLD,10 GRMS,AHMEDABAD,17190,+,19 Nov 2009,14:20
GOLD,10 GRMS,AHMEDABAD,17070,+,18 Nov 2009,13:49
GOLD,10 GRMS,AHMEDABAD,17070,+,18 Nov 2009,13:48
GOLD,10 GRMS,AHMEDABAD,17008,+,17 Nov 2009,13:32
GOLD,10 GRMS,AHMEDABAD,17008,+,17 Nov 2009,13:31
GOLD,10 GRMS,AHMEDABAD,16870,+,16 Nov 2009,14:53
GOLD,10 GRMS,AHMEDABAD,16870,+,16 Nov 2009,14:53
GOLD,10 GRMS,AHMEDABAD,16823,+,14 Nov 2009,13:01
GOLD,10 GRMS,AHMEDABAD,16823,+,14 Nov 2009,13:01
GOLD,10 GRMS,AHMEDABAD,16665,-,13 Nov 2009,22:43
GOLD,10 GRMS,AHMEDABAD,16704,-,13 Nov 2009,13:04
GOLD,10 GRMS,AHMEDABAD,16866,+,12 Nov 2009,13:15
GOLD,10 GRMS,AHMEDABAD,16866,+,12 Nov 2009,13:15
GOLD,10 GRMS,AHMEDABAD,16727,+,11 Nov 2009,13:35
GOLD,10 GRMS,AHMEDABAD,16727,+,11 Nov 2009,13:35
GOLD,10 GRMS,AHMEDABAD,16605,-,10 Nov 2009,14:06
GOLD,10 GRMS,AHMEDABAD,16605,-,10 Nov 2009,14:06
GOLD,10 GRMS,AHMEDABAD,16678,+,09 Nov 2009,15:40
GOLD,10 GRMS,AHMEDABAD,16678,+,09 Nov 2009,15:40
GOLD,10 GRMS,AHMEDABAD,16640,+,07 Nov 2009,12:44
GOLD,10 GRMS,AHMEDABAD,16640,+,07 Nov 2009,12:44
GOLD,10 GRMS,AHMEDABAD,16585,+,06 Nov 2009,20:28
GOLD,10 GRMS,AHMEDABAD,16565,-,06 Nov 2009,12:42
GOLD,10 GRMS,AHMEDABAD,16590,=,05 Nov 2009,13:49
GOLD,10 GRMS,AHMEDABAD,16590,-,05 Nov 2009,13:49
GOLD,10 GRMS,AHMEDABAD,16642,+,04 Nov 2009,23:41
GOLD,10 GRMS,AHMEDABAD,16535,+,04 Nov 2009,13:18
GOLD,10 GRMS,AHMEDABAD,16220,+,03 Nov 2009,19:32
GOLD,10 GRMS,AHMEDABAD,16210,+,03 Nov 2009,12:37
GOLD,10 GRMS,AHMEDABAD,15965,+,31 Oct 2009,14:48
GOLD,10 GRMS,AHMEDABAD,15965,+,31 Oct 2009,14:48
GOLD,10 GRMS,AHMEDABAD,15955,-,30 Oct 2009,18:56
